18.0,-73.997995,40.761638,-74.008985,40.712442,1,66
11.3,-73.97446,40.783431,-73.993733,40.746786,2,67
6.5,-73.973689,40.753524,-73.967271,40.760807,1,68
6.5,-73.979831,40.746239,-73.995321,40.73909,1,69
6.1,-73.9591,40.7752,-73.9778,40.7865,1,70
17.0,-73.98155212402344,40.74673843383789,-73.98403930664062,40.69221496582031,1,71
3.3,-73.964622,40.769797,-73.962112,40.770462,1,72
6.9,-73.976584,40.757,-73.991153,40.765653,1,73
11.7,-73.956465,40.771259,-73.984539,40.729095,1,74
8.5,-73.986395,40.722467,-74.009918,40.714754,1,75
8.5,-73.982105,40.76427,-73.987958,40.755072,1,76
14.5,-73.957152,40.774007,-73.991642,40.76995,6,77
48.83,-73.98203,40.77155,-73.87032,40.773352,6,78
8.1,-73.989728,40.715687,-74.006287,40.70963,1,79
5.0,-73.992211,40.749043,-73.995529,40.739168,1,80
4.5,-73.942242,40.790585,-73.939295,40.799136,2,81
4.9,-73.973046,40.755643,-73.981816,40.756428,1,82
14.5,-73.98585,40.752362,-73.952117,40.768595,1,83
8.1,-73.977072,40.754475,-74.000427,40.73751,3,84
13.3,-73.974712,40.791063,-74.005201,40.736096,4,85
4.1,-73.981202,40.780747,-73.975877,40.786542,1,86
5.0,-73.965965,40.758752,-73.97229,40.75693,5,87
12.0,-73.949042,40.773298,-73.972586,40.749248,1,88
14.0,-73.96816,40.75852,-73.94604,40.72174,1,89
13.4,-73.991037,40.755436,-73.946649,40.794404,1,90
9.3,-73.994773,40.718573,-74.009463,40.73818,2,91
10.0,-73.99622,40.74352,-73.986787,40.768503,1,92
4.9,-73.98897,40.716701,-73.985848,40.719539,1,93
12.0,-73.972317,40.75945,-73.989282,40.742047,4,94
27.33,-73.87448120117188,40.77398681640625,-73.92758178710938,40.82500457763672,1,95
10.5,-73.966598,40.757302,-74.007982,40.739405,1,96
23.0,-73.951501,40.771401,-74.012504,40.702422,1,97
6.5,-73.98513,40.74842,-73.99627,40.73232,1,98
18.1,-73.96406,40.755637,-74.007907,40.745095,1,99
7.7,-73.983485,40.7553,-74.002664,40.73397,2,100
10.1,-73.990395,40.718917,-73.952037,40.723104,1,101
6.0,-73.958295,40.772902,-73.954415,40.78679,3,102
7.3,-73.976353,40.790792,-73.994309,40.769051,1,103
18.1,-73.918656,40.743474,-74.003799,40.747528,1,104
10.5,-73.976038,40.760352,-74.010348,40.720238,1,105
21.7,-74.006409,40.739683,-73.944478,40.834486,2,106
7.3,-73.981998,40.778937,-73.96762,40.799475,2,107
7.5,-73.98095,40.737515,-73.982555,40.711412,1,108
8.5,-73.951629,40.766381,-73.9672,40.763297,1,109
11.0,-73.990079,40.754826,-73.981059,40.780877,1,110
4.9,-73.988715,40.748449,-73.99288,40.736793,1,111
6.9,-73.953935,40.778873,-73.979162,40.783635,1,112
3.7,-73.991296,40.732595,-73.996454,40.725816,1,113
4.0,-73.982731,40.782371,-73.98684,40.776561,1,114
9.3,-73.987383,40.722688,-73.975852,40.751977,5,115
5.7,-73.95852,40.71704,-73.940518,40.724498,5,116
7.5,-74.005234,40.720301,-74.003263,40.74401,1,117
12.1,-73.974446,40.761133,-74.001353,40.72133,1,118
2.9,-73.958587,40.77268,-73.95612,40.775799,1,119
30.5,-73.98924255371094,40.72290802001953,-73.96614837646484,40.64046096801758,1,120
9.3,-73.981813,40.768484,-73.971308,40.795363,1,121
8.1,-74.005757,40.740127,-73.993732,40.74897,6,122
4.5,-73.989081,40.75206,-73.988479,40.745056,1,123
2.5,-73.971783,40.763727,-73.971769,40.763768,2,124
4.5,-74.016702,40.706193,-74.012712,40.71626,1,125
5.0,-74.014867,40.713814,-74.011288,40.723759,2,126
4.5,-73.973593,40.747115,-73.98213,40.735952,5,127
7.3,-73.957147,40.785858,-73.970575,40.76748,1,128
4.5,-73.978296,40.756276,-73.97253,40.763718,2,129
9.7,-73.984518,40.686856,-74.009523,40.720502,1,130
10.0,-73.960015,40.77881,-73.958517,40.764142,1,131
12.0,-73.963576,40.761611,-73.994431,40.719665,1,132
4.5,-73.982244,40.74586,-73.973176,40.754877,1,133
11.5,-74.009487,40.713327,-73.991127,40.683786,1,134
28.9,-74.000613,40.732053,-73.922755,40.826592,3,135
5.3,-74.001063,40.72444,-73.999603,40.735983,1,136
4.9,-73.984958,40.74779,-73.977527,40.743745,5,137
8.0,-73.9758,40.76377,-73.987277,40.744625,1,138
5.3,-73.984185,40.729447,-73.993808,40.720847,4,139
4.5,-73.982707,40.745092,-73.987653,40.74981,1,140
6.1,-73.960755,40.773896,-73.975679,40.787827,1,141
6.5,-73.988845,40.734962,-73.99342,40.721797,1,142
8.9,-73.976525,40.75178,-73.987002,40.729487,1,143
13.7,-73.996011,40.730773,-73.973655,40.687235,1,144
6.5,-73.956097,40.767847,-73.954942,40.77937,1,145
9.5,-73.975752,40.757312,-73.98853,40.778402,1,146
7.3,-73.991849,40.749167,-73.976298,40.741686,1,147
6.1,-73.997032,40.737267,-73.982925,40.758027,2,148
8.1,-73.963343,40.774687,-73.968418,40.799122,1,149
4.9,-73.990335,40.756897,-73.981702,40.757485,2,150
3.7,-73.999102,40.754638,-73.993238,40.758653,6,151
11.0,-73.980847,40.76961,-73.97566,40.749454,1,152
4.5,-73.988229,40.720077,-73.985384,40.71784,2,153
8.5,-73.980623,40.733598,-73.991112,40.724134,1,154
10.0,-74.008845,40.731432,-74.013979,40.709427,2,155
6.5,-73.978618,40.745204,-73.985406,40.749694,2,156
8.5,-73.999019,40.734256,-73.978895,40.76178,1,157
6.5,-73.979316,40.749851,-73.965143,40.766207,1,158
4.5,-73.97279,40.793575,-73.966823,40.803677,1,159
5.5,-73.982886,40.731118,-73.9934,40.727507,1,160
8.9,-73.987328,40.729262,-73.990988,40.754212,2,161
4.9,-73.994179,40.745912,-73.981653,40.749628,1,162
8.1,-73.982225,40.776409,-73.97344,40.755316,2,163
7.7,-73.986916,40.761402,-73.975815,40.782202,1,164
10.0,-73.986995,40.746437,-73.96628,40.762275,1,165
22.1,-73.952517,40.78649,-73.94381,40.707307,1,166
8.1,-73.965862,40.758401,-73.981451,40.746221,1,167
25.7,-73.956644,40.771152,-74.005279,40.74028,1,168
9.5,-73.985432,40.760382,-73.975681,40.744745,1,169
8.9,-73.987963,40.749785,-73.980985,40.763031,1,170
6.5,-73.988378,40.737846,-74.002447,40.729031,1,171
4.0,-73.97883,40.744892,-73.974091,40.752044,1,172
26.1,-73.981818,40.732707,-73.857244,40.730747,1,173
4.5,-74.005744,40.745459,-73.996729,40.750314,1,174
5.7,-73.960747,40.780905,-73.972167,40.786632,2,175
4.5,-73.991086,40.724368,-73.999306,40.730001,1,176
7.0,-73.95795,40.778752,-73.965493,40.771752,5,177
16.0,-73.954502,40.764003,-73.952492,40.800305,2,178
3.5,-73.958537,40.764441,-73.954286,40.767038,1,179
6.1,-73.976593,40.752724,-73.960319,40.761749,1,180
41.83,-73.979741,40.759566,-73.87263,40.774293,1,181
8.5,-73.97905731201172,40.75301742553711,-73.99777221679688,40.76390838623047,1,182
42.5,-73.78343,40.648572,-73.926603,40.765252,1,183
13.7,-73.990587,40.751312,-73.971673,40.757068,2,184
9.3,-73.954045,40.787145,-73.976583,40.754042,1,185
29.7,-73.137393,41.366138,-73.137393,41.366138,1,186
11.5,-73.98662567138672,40.745765686035156,-74.0075454711914,40.72323226928711,1,187
29.3,-73.998687,40.756937,-73.871615,40.774407,1,188
9.0,-73.954565,40.783747,-73.970627,40.761552,2,189
7.8,-73.997898,40.735846,-73.992526,40.725356,1,190
12.9,-73.927607,40.769767,-73.975577,40.752039,2,191
5.7,-73.972424,40.757091,-73.981602,40.74746,1,192
8.5,-73.975238,40.763294,-73.947238,40.776012,1,193
10.5,-73.966167,40.805017,-73.987142,40.764985,5,194
4.1,-73.954635,40.786657,-73.951887,40.784577,6,195
6.1,-73.993749,40.747402,-73.97807,40.752161,2,196
8.5,-73.98065185546875,40.75386047363281,-73.99421691894531,40.748451232910156,1,197
5.5,-73.99127197265625,40.730831146240234,-73.97904968261719,40.72983932495117,2,198
3.7,-73.97333,40.747115,-73.97939,40.746645,1,199
8.5,-73.984152,40.723397,-73.9692,40.761938,5,200
11.5,-73.911687,40.766582,-73.865205,40.770612,1,201
12.1,-73.983087,40.75532,-73.946642,40.780578,5,202
11.3,-73.983597,40.765593,-73.967502,40.753742,1,203
9.0,-73.984044,40.754968,-73.955677,40.7735,1,204
6.5,-73.994146,40.740861,-73.985263,40.753367,2,205
5.3,-73.996842,40.723168,-73.9855,40.732642,1,206
5.5,-73.999671,40.732721,-74.010518,40.729796,1,207
7.3,-73.969008,40.754289,-73.975333,40.735849,2,208
4.0,-73.982313,40.776147,-73.984684,40.768336,1,209
12.9,-73.953248,40.776034,-73.991572,40.749772,1,210
13.3,-74.00524,40.740654,-73.990671,40.71922,1,211
4.5,-73.997356,40.741674,-74.006566,40.737488,1,212
3.7,-73.96379,40.766503,-73.969392,40.763528,1,213
9.7,-73.993725,40.74812,-73.974692,40.759557,1,214
8.0,-73.971314,40.758422,-73.990979,40.732846,1,215
6.5,-74.002942,40.739137,-73.98881,40.75818,6,216
3.7,-74.000048,40.738097,-74.004451,40.730522,1,217
12.5,-73.981052,40.765537,-73.925217,40.758725,1,218
5.7,-73.973592,40.784588,-73.977832,40.790622,1,219
12.5,-73.978195,40.759055,-74.001317,40.733955,4,220
4.1,-73.976697,40.752425,-73.986435,40.755212,1,221
8.1,-73.97546,40.754503,-73.989657,40.756917,1,222
9.3,-73.979738,40.767259,-73.967024,40.7985,1,223
14.5,-73.990297,40.725048,-73.952528,40.772242,1,224
6.1,-73.987478,40.755029,-73.979718,40.754575,1,225
6.9,-73.974263,40.744129,-73.982837,40.744771,1,226
6.5,-73.986383,40.734781,-74.004676,40.740718,1,227
7.5,-74.008652,40.734814,-73.989279,40.730803,1,228
17.0,-73.972967,40.757925,-74.012612,40.701567,1,229
10.1,-73.985203,40.76026,-73.96254,40.75877,2,230
5.0,-73.971782,40.760872,-73.977302,40.754157,4,231
20.5,-73.980942,40.689102,-73.993217,40.749796,1,232
10.1,-73.98583,40.71929,-73.966385,40.756398,1,233
8.0,-73.972282,40.765197,-73.974692,40.756377,1,234
8.5,-73.994635,40.72794,-73.996368,40.73788,1,235
12.1,-73.990648,40.759908,-73.990968,40.722357,5,236
5.7,-73.955698,40.77962,-73.966803,40.767097,1,237
5.3,-73.98427,40.764895,-73.971278,40.757267,1,238
17.0,-73.97402954101562,40.763309478759766,-73.9809799194336,40.7827262878418,1,239
8.9,-73.985481,40.753004,-73.983902,40.773652,1,240
7.5,-73.984079,40.725462,-73.985819,40.738197,1,241
7.4,-73.969143,40.751671,-73.98492,40.742263,1,242
7.7,-73.972617,40.751126,-73.993378,40.750781,1,243
5.3,-73.98246,40.770823,-73.99293,40.759292,2,244
21.5,-73.953877,40.766382,-74.006515,40.706327,2,245
4.1,-73.983115,40.771585,-73.99016,40.767073,1,246
5.5,-73.953843,40.766572,-73.964525,40.770392,1,247
9.5,-74.005552,40.726918,-73.986681,40.739897,1,248
10.0,-74.015146,40.648136,-74.025122,40.623419,1,249
10.9,-73.99195,40.726075,-73.961097,40.768953,1,250
7.3,-73.98345,40.750759,-73.985436,40.759183,2,251
5.0,-73.953282,40.771458,-73.945466,40.779455,2,252
12.0,-73.993444,40.749582,-73.96191,40.767964,1,253
11.7,-73.993648,40.736547,-73.973757,40.75517,1,254
7.3,-73.975027,40.749587,-73.952583,40.772538,3,255
9.7,-73.986266,40.74115,-73.951117,40.771705,1,256
13.5,-73.99646,40.726017,-73.982998,40.76046,1,257
8.5,-73.966523,40.762168,-73.99044,40.751357,1,258
11.7,-74.010148,40.7201,-73.973282,40.743857,1,259
13.3,-73.952509,40.773235,-73.919922,40.750246,1,260
9.7,-73.99951,40.754225,-73.995014,40.734128,1,261
31.87,-73.999756,40.744172,-73.873519,40.774218,1,262
6.0,-73.980327,40.745885,-73.992162,40.738067,6,263
8.1,-73.960244,40.817784,-73.938663,40.83376,2,264
8.5,-74.010149,40.711977,-73.987385,40.73675,2,265
12.1,-73.993161,40.692794,-74.010602,40.728559,1,266
17.7,-73.947361,40.775829,-73.993657,40.721529,2,267
6.1,-73.988109,40.764397,-73.988492,40.747703,3,268
4.9,-73.990941,40.734204,-74.004906,40.730204,1,269
5.5,-73.97419738769531,40.7467155456543,-73.98493194580078,40.73257064819336,2,270
16.9,-73.137393,41.366138,-73.137393,41.366138,3,271
23.0,-74.011384,40.704439,-73.944299,40.780519,1,272
6.0,-74.00225830078125,40.73988342285156,-73.99026489257812,40.734588623046875,1,273
4.1,-74.000562,40.732475,-74.005966,40.723893,1,274
24.0,-73.989756,40.748592,-73.944104,40.819779,1,275
5.0,-73.96862030029297,40.75490188598633,-73.9752426147461,40.751136779785156,1,276
9.7,-73.993157,40.7482,-73.985873,40.719508,1,277
8.1,-73.987498,40.741653,-73.97884,40.758719,1,278
4.5,-73.944265,40.750669,-73.944265,40.750669,3,279
4.5,-73.83517,40.717228,-73.830117,40.70973,1,280
13.7,-73.988805,40.722979,-73.977273,40.777582,1,281
8.5,-73.964567,40.713246,-73.964567,40.713246,3,282
8.1,-74.002088,40.729798,-73.990955,40.750307,1,283
15.3,-73.976567,40.756939,-73.91961,40.75694,1,284
7.0,-73.979032,40.761832,-73.98252,40.767062,1,285
6.9,-73.951127,40.778963,-73.976955,40.780141,1,286
4.0,-73.99141,40.749931,-73.996384,40.743037,1,287
7.0,-74.000077,40.761662,-73.991812,40.745297,6,288
12.9,-74.004602,40.734067,-73.961453,40.774162,2,289
4.9,-73.975675,40.760337,-73.997845,40.729442,1,290
21.5,-74.01378631591797,40.71257019042969,-73.97724914550781,40.75148010253906,2,291
62.33,-73.783352,40.644062,-73.92553,40.835792,2,292
17.0,-73.956064,40.77187,-73.98209,40.772492,4,293
56.8,-74.008208,40.73103,-73.785512,40.643202,1,294
13.0,-73.99095,40.717731,-73.973253,40.747152,1,295
5.7,-73.999055,40.734278,-73.97456,40.756923,1,296
9.0,-73.955803,40.778802,-73.9627,40.799136,2,297
6.1,-73.966952,40.760211,-73.972953,40.743448,1,298
8.9,-73.995082,40.760113,-73.982014,40.740818,2,299
12.9,-73.991334,40.74987,-73.95442,40.764275,1,300
7.0,-73.991265,40.74937,-73.97786,40.750752,1,301
8.5,-74.00535583496094,40.721641540527344,-73.98823547363281,40.74349594116211,1,302
10.5,-74.004512,40.728517,-73.982427,40.758417,1,303
52.0,-73.984252,40.780165,-73.782377,40.64878,1,304
5.5,-73.98039245605469,40.7595329284668,-73.97819519042969,40.75398254394531,1,305
4.5,-74.005447,40.728017,-73.99855,40.72294,1,306
8.0,-73.986082,40.7265,-73.969593,40.752657,6,307
7.3,-73.981776,40.768263,-73.973722,40.789717,1,308
5.5,-73.96841430664062,40.79166030883789,-73.97772979736328,40.782920837402344,1,309
5.7,-73.954632,40.779948,-73.970331,40.7882,1,310
6.0,-74.0156,40.711282,-74.010272,40.723582,1,311
5.4,-73.975205,40.755637,-73.982377,40.744192,1,312
8.9,-73.980493,40.760027,-74.005548,40.731422,5,313
6.5,-73.991167,40.73317,-74.003387,40.714065,1,314
7.3,-73.969268,40.758347,-73.992647,40.742833,1,315
13.7,-73.975017,40.752598,-74.006817,40.705788,1,316
12.5,-73.871327,40.773742,-73.928162,40.77314,1,317
7.7,-73.987746,40.671588,-73.984435,40.683483,2,318
9.7,-73.979497,40.739922,-74.004856,40.731478,2,319
4.9,-73.981914,40.773109,-73.962296,40.767363,1,320
9.3,-73.963986,40.767641,-73.982577,40.751303,1,321
7.5,-73.995202,40.742092,-73.988192,40.748165,1,322
8.5,-73.991791,40.738375,-74.004096,40.715983,1,323
12.1,-73.990708,40.770127,-73.989685,40.734277,1,324
4.9,-73.959552,40.77105,-73.968895,40.761015,2,325
8.9,-73.961095,40.760665,-73.977413,40.758402,2,326
37.83,-73.980493,40.764698,-73.870906,40.774043,1,327
4.0,-73.991894,40.750943,-73.98434,40.754531,1,328
4.5,-73.978383,40.752386,-73.976315,40.76375,1,329
6.5,-74.00765991210938,40.72372817993164,-74.00472259521484,40.740665435791016,1,330
9.3,-73.958493,40.775483,-73.978577,40.766755,1,331
12.9,-74.009975,40.703357,-73.982,40.746537,1,332
7.3,-73.932955,40.751762,-73.907372,40.753177,1,333
15.5,-73.995114,40.739829,-73.964093,40.765083,1,334
4.1,-73.954735,40.784265,-73.960915,40.776852,1,335
20.0,-73.97691345214844,40.764320373535156,-73.94609832763672,40.83526611328125,5,336
12.5,-73.95638,40.781127,-73.974448,40.757935,1,337
4.1,-73.966368,40.762378,-73.957488,40.761968,1,338
9.3,-73.991464,40.730115,-73.970096,40.762914,1,339
15.5,-73.96815490722656,40.75690841674805,-73.99783325195312,40.7418212890625,1,340
18.5,-73.982583,40.768145,-73.994881,40.72318,1,341
25.7,-73.863965,40.76955,-73.948185,40.781442,1,342
10.0,-73.99724578857422,40.7297248840332,-74.00480651855469,40.741539001464844,1,343
22.0,-74.004331,40.74268,-73.958834,40.668454,3,344
14.9,-73.992881,40.752656,-73.950214,40.797269,1,345
9.3,-73.99216,40.754206,-73.985568,40.779029,1,346
5.3,-73.963858,40.773711,-73.968067,40.762676,1,347
7.5,-73.983388,40.766907,-73.983147,40.75694,1,348
9.7,-73.963639,40.7656,-73.987704,40.757387,1,349
13.5,-74.005536,40.745074,-73.96621,40.766314,1,350
21.0,-73.787992,40.641482,-73.81696,40.709552,1,351
13.5,-74.005317,40.739436,-73.971541,40.764406,1,352
6.0,-73.950821,40.810753,-73.964465,40.807449,1,353
5.3,-73.979437,40.749502,-73.98783,40.749782,2,354
5.3,-73.993899,40.760644,-73.98579,40.752562,1,355
15.5,-73.991652,40.726825,-73.952005,40.781942,1,356
13.5,-73.985805,40.76316,-73.953898,40.80385,1,357
10.0,-73.961877,40.776897,-73.968542,40.765664,2,358
10.5,-73.814005,40.710658,-73.819542,40.705803,1,359
3.7,-73.952015,40.784537,-73.958397,40.784277,6,360
18.5,-73.98455,40.724527,-74.00275,40.76053,6,361
14.1,-73.99131,40.697428,-74.004547,40.740657,6,362
10.0,-73.989185,40.753607,-73.994877,40.730332,2,363
6.1,-73.9744,40.754767,-73.971067,40.764058,1,364
20.83,-73.911531,40.768088,-73.939025,40.81655,2,365
11.0,-73.967729,40.787604,-73.971416,40.766417,1,366
10.9,-74.00853,40.725777,-73.967085,40.689712,1,367
6.9,-73.99022,40.77203,-73.962475,40.775777,1,368
9.7,-73.981175,40.779169,-73.958615,40.783919,1,369
4.9,-73.977315,40.766182,-73.970845,40.761462,5,370
4.5,-73.971372,40.787622,-73.979095,40.780097,1,371
6.1,-73.989594,40.739787,-74.003319,40.732697,2,372
7.7,-73.977493,40.774113,-73.951918,40.774713,5,373
5.7,-73.982113,40.755418,-73.991353,40.748878,2,374
6.9,-73.987631,40.739216,-74.008399,40.734066,1,375
5.3,-73.976032,40.755466,-73.983807,40.765675,1,376
4.1,-73.952322,40.777379,-73.953969,40.770401,1,377
4.9,-73.964233,40.770408,-73.953586,40.784972,1,378
7.3,-73.989534,40.769451,-73.984332,40.759642,1,379
4.5,-73.991065,40.736207,-73.994075,40.741162,3,380
12.0,-73.990477,40.737877,-73.970067,40.764832,1,381
9.5,-73.975593,40.776545,-73.952448,40.798212,1,382
12.0,-73.945782,40.774427,-73.975553,40.789375,1,383
8.5,-73.989097,40.758083,-73.967284,40.760022,1,384
9.5,-73.987642,40.765267,-74.004953,40.748036,1,385
12.0,-73.996354,40.735483,-74.007254,40.706042,3,386
7.7,-73.981466,40.741465,-73.987959,40.724034,3,387
10.0,-73.989245,40.742255,-73.982417,40.770897,4,388
7.0,-73.99147033691406,40.74962615966797,-73.97489929199219,40.76071548461914,1,389
11.7,-73.955979,40.776066,-73.984287,40.755724,1,390
4.9,-73.982913,40.769428,-73.994782,40.760243,1,391
57.33,-73.98802,40.737802,-73.789707,40.646982,1,392
6.5,-74.006465,40.73237,-73.991582,40.735057,1,393
5.7,-73.98513,40.744872,-73.971668,40.763877,1,394
4.0,-73.979862,40.781157,-73.976262,40.776407,5,395
5.0,-74.013213,40.704815,-74.006062,40.706327,5,396
6.0,-73.982844,40.738846,-73.994421,40.743569,1,397
6.1,-73.983093,40.743439,-73.977184,40.755185,1,398
6.5,-74.000552,40.726202,-74.006085,40.74004,2,399
9.0,-73.963307,40.774517,-73.97426,40.762071,2,400
10.5,-73.968562,40.786357,-73.994955,40.752312,1,401
3.3,-73.987098,40.742437,-73.983771,40.746552,1,402
10.5,-73.9879,40.76488,-73.98391,40.73781,2,403
7.7,-73.977838,40.752164,-73.977838,40.752164,2,404
4.5,-73.982001,40.768214,-73.973915,40.764355,4,405
9.7,-73.98816,40.754503,-74.001855,40.722252,2,406
27.54,-73.87439727783203,40.774009704589844,-73.9410400390625,40.811763763427734,2,407
7.3,-73.995627,40.76443,-74.00703,40.746447,1,408
12.5,-73.95117950439453,40.78249740600586,-73.97513580322266,40.75558090209961,1,409
7.0,-73.954093,40.764036,-73.952923,40.779244,1,410
4.1,-73.990117,40.729339,-73.982328,40.728002,1,411
6.5,-73.99017333984375,40.77143859863281,-73.97484588623047,40.76405334472656,1,412
6.5,-73.97712,40.760632,-73.989593,40.771582,2,413
6.9,-73.994126,40.766528,-73.976821,40.788468,2,414
3.3,-73.988017,40.728147,-73.989188,40.72446,5,415
13.5,-73.9923095703125,40.74915313720703,-73.97315979003906,40.75259017944336,1,416
9.7,-74.014306,40.703543,-73.99976,40.723564,2,417
7.7,-74.00925,40.714737,-73.9973,40.721907,5,418
8.0,-73.98698425292969,40.76114273071289,-73.96778106689453,40.76194763183594,1,419
9.0,-73.956831,40.80502,-73.9788,40.781714,1,420
6.5,-73.98955535888672,40.74712371826172,-73.97964477539062,40.75257110595703,2,421
6.5,-73.964398,40.792167,-73.948483,40.776478,1,422
3.5,-73.982634,40.746064,-73.978528,40.751306,1,423
10.0,-73.978387,40.752878,-73.994177,40.73885,1,424
6.1,-73.992853,40.742885,-73.997747,40.756352,1,425
6.5,-74.003436,40.749752,-73.984285,40.743277,1,426
24.5,-73.989434,40.756601,-73.949989,40.826892,1,427
7.0,-73.984717,40.740185,-73.994878,40.733967,2,428
8.0,-73.952962,40.786088,-73.974092,40.783933,2,429
8.1,-73.99779,40.756561,-74.005295,40.741141,1,430
8.5,-73.986645,40.776912,-73.972965,40.795467,1,431
10.9,-73.988187,40.758455,-73.948642,40.794825,1,432
5.7,-73.94148,40.791791,-73.937137,40.80444,1,433
9.5,-73.98236846923828,40.77033615112305,-73.95733642578125,40.7825927734375,1,434
7.3,-73.982517,40.766177,-73.955909,40.772855,2,435
4.1,-73.9821,40.752211,-73.986818,40.748794,1,436
18.1,-73.975202,40.765745,-74.013735,40.70941,1,437
8.0,-73.98235,40.72877,-74.00292,40.73427,1,438
9.7,-73.968622,40.791627,-73.939481,40.805237,1,439
6.0,-73.96659088134766,40.764068603515625,-73.95919799804688,40.759578704833984,1,440
5.5,-73.965667,40.762766,-73.95366,40.76701,2,441
4.5,-73.990353,40.729092,-73.99899,40.73449,1,442
7.3,-73.98523,40.748602,-74.006337,40.741412,5,443
77.0,-73.996019,40.736184,-74.01036,40.718801,3,444
31.5,-73.9897232055664,40.74703598022461,-73.86140441894531,40.76813507080078,1,445
8.1,-73.981845,40.763087,-74.001977,40.735178,1,446
5.5,-73.96862030029297,40.75907897949219,-73.96633911132812,40.764610290527344,2,447
17.0,-73.986895,40.745393,-73.925458,40.76473,1,448
6.5,-73.96438,40.777318,-73.946732,40.772255,2,449
10.5,-73.991405,40.750024,-73.961417,40.774238,1,450
13.5,-73.98545,40.757883,-73.951732,40.771658,2,451
5.7,-73.976527,40.745292,-73.991857,40.76016,5,452
